text,Sentiment_label
@Pontifex #Easter #Artemis2 @UNReliefChie #250USA  2 #StoneAge:👁️4 👁️ &amp; 🦷4 🦷 ? Need  #FirstWorldGovernance=#Planet4People #OneSky  #ToxicClouds #OneRain #OneFuture #Climate yet scarce energy 2 destroy not invest?#ConsciousLeaders v Compulsive @ZackPolanski,
@NASA Lock in indeed! 🚀🌕 So incredible to see the Artemis II crew more than halfway to the Moon  first crewed voyage beyond Earth orbit in over 50 years. Can't wait for those high-res far-side images on the April 6 flyby. Humanity's return to deep space is on! #ArtemisII,
"SpaceGab : 
"".. #Artemis2 is a challenging object to collect Doppler from with a small sensor. .."" 👇",
"Artemis II Flight Day 3: Crew Crosses Lunar Equidistance and Captures Stunning Moon Views

https://t.co/5CtiX6npCb

#NASA #ArtemisII #MoonMission",
"The Artemis 2 astronauts have passed the halfway point between Earth and the Moon as they sped toward a planned lunar flyby, with NASA releasing initial images of Earth taken from inside the Orion spacecraft.",
"Saudi Space Agency @saudispace 🇸🇦 is contributing with the #ArtemisII mission through a Space Weather (CubeSat-1) 🌌✨
@NASAArtemis",
"@antiguariatt @deloraprotocol @deloraprotocol top project! 
to the moon like Artemis 2",
"Plus, yeah, I ain't unaware of Artemis 2's launch, I just didn't deem it worthwhile to post about it lol. When I was younger I used to be much more interested in space stuff",
actually kinda sad how barely anyone i know irl cares about artemis 2 like what hello there's people on their way to the moon right now what?????,
"🌕 NASA’s Artemis II crew is now closer to the Moon than to Earth — the first humans to travel this far since Apollo 17 in 1972. Moon flyby set for Monday, April 6. Commander Reid Wiseman just shared a stunning photo of Earth from 100,000 miles away. 🌍✨ #ArtemisII #NASA #Moon",
🇨🇦🌕 Canadian Space Agency astronaut Jeremy Hansen — currently aboard the Artemis II mission — is taking LIVE questions from space tonight in a Canadian Space Agency first. History happening right now. #ArtemisII #Canada #Space,
@GeoffNorcott I see Artemis 2 is going at 24000mph yet under Starmer’s dictatorial government we aren’t allowed over 70!,
"View of the world 
#Nasa #ArtemisII",
Christina Koch became the first woman to go to the moon and also the first woman plumber when she unclogged the toilet on the ship. Had she failed the mission would definitely have stunk. One small clog for a man. One giant fix for a woman. #ArtemisII #MoonMission #EqualityAtWork,
"@peterrhague Are they busy denying Artemis 2 has any people on board, because ""radiation""?",
"Floating Mic 🎤 Zero-G Style! #Artemis2 #NASA #Astronauts #ZeroGravity #MoonMission #OrionSpacecraft
https://t.co/hFFnpavBPi",
"Artemis 2 photographed the entire Earth and posted it online. I was in that picture. You could literally see Nigeria.

S.37, of the 1999 Constitution, per the Nigerian Data Protection Act, my image cannot be processed without my permission.
NASA will be hearing from my lawyers.",
"@simplytomh Artemis 2 photographed the entire Earth and posted it online. I was in that picture. You could literally see Nigeria.

S.37, of the 1999 Constitution, per the Nigerian Data Protection Act, my image cannot be processed without my permission.
NASA will be hearing from my lawyers.",
"Artemis 2 live telemetry
https://t.co/rMkV1jMl4i",
"Casually watching ""history"" on live stream by Artemis 2 crew🫡",
@Rreeq22 @256Rootyherman Have you heard of Artemis 2?,
"Flight Day 3 update: The NASA Artemis II crew is now officially closer to the Moon than Earth—marking a historic milestone in modern spaceflight. 🌕🚀
#ArtemisII #NASA #MoonMission #SpaceNews #LunarJourney",
Check out how #Artemis2 is making history (and dealing with space toilets! 🚽) while politics in DC stays chaotic as ever. #StephenColbert nails #TheMoonMadness vibes! 🚀 This video is a rollercoaster of emotions. #TheLateShow @keepchallenge01 #note https://t.co/QJV9HsS7hk,
E*on awfully quiet about Artemis 2. Perhaps his space enthusiasm was just performative marketing bullshit?,
@TBeanpod Make sure to wave 👋 at Artemis 2,
Hold on until flat-earthers claim Artemis 2 is fake. #nasa #moonmission #artemis2,
"Artemis 2 

They had problems with number two look it up 💩 

But I digress LOL

The 1st time they've gotten this far from 🌏 so they say...

The 4 of them

Doing a figure 8 around the moon🌒 

?¿

148 +1",
Artemis 2 snaps a Blue Marble for our times - #Astronomy - https://t.co/EbzoQYEQVr,
@DarrenPlymouth Oops… the #Artemis2 moon landing has been leaked:,
NASA Artemis 2 astronauts leave Earth orbit for the Moon - #Astronomy - https://t.co/lzp7kFwjQL,
The UK physically forces millions of daily commuters earning less than £10 an hour through districts where rent can't be under £1000 a week without the HOA complaining to the Moon faster than Artemis 2. That's why you have alarms on chocolate and wine. Maybe find people jobs?,
@D162Michele The UK physically forces millions of daily commuters earning less than £10 an hour through districts where rent can't be under £1000 a week without the HOA complaining to the Moon faster than Artemis 2. That's why you have alarms on chocolate and wine. Maybe find people jobs?,
"Artemis 2 is now 155,000 miles from earth and is past the halfway point to the moon.",
George McInerney finds this interesting  👍  An Artemis 2 astronaut took a 'bath' on camera on the way to the moon. Mission Control's reaction was priceless (video)  https://t.co/MYHauTp2fx,
NASA just released the first stunning photos of Earth taken from the Artemis II Orion spacecraft! Four astronauts are currently on their way around the Moon. What an incredible moment for space exploration! #ArtemisII #NASA #Space,
"🔴NASA approves 6-minute engine burn to send Artemis II toward the moon 

#ArtemisII #NASA #Space

🔗 https://t.co/HELsl6ZmZy",
"@stephenfirvulag @peterrhague Yes, they plan to use Shuttle era RS-25 engines through Artemis 4. Three of the engines on Artemis 2 had flown on the Shuttle and one had been built before Shuttle retirement but not used. Shuttle reused them, SLS expends them.",
"April 4, 2026: Our weekly roundup of the latest science in the news, as well as a few fascinating articles to keep you entertained over the weekend. https://t.co/k38McE8r2J #ScienceNews #ArtemisII #SpaceExploration #DiabetesResearch #EnvironmentalScience",
Science News:  An Artemis 2 astronaut took a 'bath' on camera on the way to the moon. Mission Control's reaction was priceless (video)  https://t.co/CtGGZNWphq https://t.co/KsqibRLhWo,
@itvracing @MCYeeehaaa Looks like he’s 5th reserve for #Artemis2 🚀,
An Artemis 2 astronaut took a 'bath' on camera on the way to the moon. Mission Control's reaction was priceless (video)  https://t.co/pnMXb1G3lu,
An Artemis 2 astronaut took a 'bath' on camera on the way to the moon. Mission Control's reaction was priceless (video) https://t.co/6bGnoBtT8g,
An Artemis 2 astronaut took a 'bath' on camera on the way to the moon. Mission Control's reaction was priceless (video) https://t.co/ILFEzkKvKW,
"Check out my new single ""Artemis 2 (Back To The Moon)"" distributed by @DistroKid and live on Spotify! https://t.co/LEznpdmkGj",
"@Amwysoc @Mike09997377651 Watch to footage from Artemis 2,its pretty fucking awesome",
@NASA @NASAArtemis Well done Artemis 2. Enjoy the flight.,
"https://t.co/29opJrzfJs
This is how Grok analyse Earth picture from Artemis 2 taken by the crew",
1hr of Artemis 2 timelapsed 🔭,
"As 4 USA 🇺🇸 astronauts travel to the moon 🚀 and back,
did you know 
that both words “astronaut” and the Russian 🇷🇺 word  “cosmonaut “ are both Greek? ⬇️ 

#ArtemisII @NASAArtemis #cosmos #universe",
"""And the night followed day
And the story tellers say
That the score brave souls inside
For many a lonely day sailed across the milky seas
Ne'er looked back, never feared, never cried""
'39 - Queen 
#ArtemisII #Artemis #NASA @DrBrianMay",
"i can’t believe stupid tiktok people were saying that the artemis 2 launch was fake.
you people need to leave that app and touch fucking grass wtf?",
"@scottwa80184192 The quality is wayyy to high for Artemis 1

I took this vid directly from the Artemis 2 livestream, recorded 2 mins and sped it up",
"Artemis 
Artemis 2   &lt;—— We are here 
Artemis 3
Artemis: Space protocol 
Artemis: Moon Nation 
Artemis: Fallout 
Artemis: Mars Reckoning 
Artemis: The Galaxy Reckoning",
"The United States has repeatedly tried. The Constellation Program began in 2005 but was killed by Obama in 2010. Then we had 7 years of no progress until Artemis began in late 2017 following the signing of Space Policy Directive 1 by Pres. Trump

The Artemis 2 launch was supposed to happen a decade ago but SLS and Orion got put on pause when Constellation was shut down.

It helps to actually know things!",
"@GloriousGod01 @Isamaila007 They aren't returning to the moon, did you see the flight path of Artemis 2?",
"Trump’s ""12D chess"" ♟️ at SCOTUS was total chaos, but NASA’s Artemis 2 mission to the moon 🚀 is giving me major hope! 🌕 Diversity meets discovery. What a wild time to be alive! Literally vibes. 🔥✨ #TheLateShow #NASA #Politics @keepchallenge01 #note https://t.co/0XHo3IIKOW",
@DschlopesIsBack WTF type shit there is no fucking kitchen in artemis 2 ???????,
"#Artemis2 #NASA

Everyone need to listen to what pilot 
Victor glover said in todays interview.
♥️",
"@btharris93 They launch rockets twice a day

Artemis 2 is a stupid mission around the moon
We went there before. Just go directly there instead of wasting money.

She caught wasted resources",S
"This is the ""Invisible Infrastructure."" 

SpaceX doesn't need to ""celebrate"" Artemis 2 because they are deeply integrated into its data loop. 

The mission's success directly de-risks Musk’s multi-billion dollar Starship HLS contract. 

It’s not petty; it’s precision.",
"Elon Musk’s reaction shouldn’t be of any concern. NASA is the architect, and SpaceX is the primary contractor for the lunar surface phase. Artemis 2 is the ""foundation"" being poured so SpaceX can build the ""house"" in lunar orbit next year. No foundation, no Starship landing.",
"Artemis 2 isn't a ""rival"" flight; it’s the ultimate stress test for the infrastructure SpaceX will inherit. Every mile Orion travels validates the navigation and life support standards required for the Starship Human Landing System to safely touch down on Artemis 3.",
"@DarrenPlymouth In the case of Artemis 2, I find it interesting how much attention the media has given to trying to replicate technology of 60 yrs ago.

Whatever you think of SpaceX &amp; it's military contracts, I find their reusable rocket achievements for more impressive.
https://t.co/XXW9ylox71",S
"@DachshundColin Apollo 13: Main Bus A Undervolt, Main Bus B Undervolt, O2 flow low, CO2 flow high, Master Alarm On.

Artemis 2: Bluetooth won't connect, both Outlooks aren't working, Bog won't flush.

They are not the same",
@_adebrain @NASA @NASAArtemis Ofc people will say artemis 2 did not visit the moon just like people said last time we was at the moon and people even say the ISS is fake,
The crew of Artemis 2 might not want to return to this version of the USA that’s different from the one they left.,
"Canada’s lone astronaut speaks from Artemis II
https://t.co/XUPYrg4rkV

#ArtemisII #CanadianAstronaut #MoonMission #SpaceExploration #NASA",
"Artemis 2 , arrivati ?",
@nobleisawinner It's like asking net zen's in the year 2126... Do you believe Artemis 2 shuttled to the moon? Be honest 🤦🏾‍♂️,
