text,Sentiment_label
"@tomitakamaa Counterpoint:

So let me get this straight, there's people who think Artemis 2 was faked? How come they haven't been committed to a mental hospital yet?",
"WELCOME BACK!🇵🇹
@NASA 
#ArtemisII",
"#Artemis2 shows us: Humanity should invest into the frontier of #Love

#peace #humanity #faith

Check out Healthy Faith &amp; Peaceful Life's video! #TikTok https://t.co/cvudpeTfOo",E
"Reid Wiseman, Victor Glover, Christina Koch, and Jeremy Hansen represent the best of us and the best of humanity. To everyone who contributed to making this mission a success—thank you for reminding us that we can do incredible things when we work together.
#ARTEMISII",E
Audible screams of delight' from NASA scientists over micrometeorite impacts on the moon witnessed by Artemis 2 astronauts https://t.co/6GRmlny1lO,N
"@ShaneCashman Here you go again. Now you're changing topics. Just because I believe space is real and Artemis 2 went around the Moon, doesn't make me a Nazi. It's a non-sequitur.",
Artemis 2 astronauts return to Earth after historic moon mission - Full ... https://t.co/bONLWd9XVj via @YouTube,N
@MikeMcF07786758 @C_S_Skeptic The previous schedule is irrelevant.  The public's perception is everything.  The Artemis 2 success  encouraged the public and created enthusiasm.  That's the tempo.  Get it?,E
@codytradesnq @leeb2424 @JOKAQARMY1 Why you so stupid? Cause mommy and daddy taught you retarded values now you think the moon landings and Artemis 2 mission aren’t real? Lmao. You’re fucking dumb bro.,
"I had seen/I saw, that live-video-feed documented footage; of the Artemis 2/II: having made its Splashdown. As, now was, Very Positively Great Sight to cast on my eyes (up)on. Especially, as it-is, for (contemporary) historic(al) purposes. I'm glad to be around to have seen that.",E
"@EarthIsGrowing @alexboge Artemis 2 spent many hours in the Van Allen belts intentionally on the first day of the mission (40,000 mile apogee) before TLI.",N
@RinovMRN Launch timing is actually perfect with the Artemis 2 splashdown just happening. These space tokens usually hit terminal velocity fast then pull a total Icarus move. Is there a legit burn mechanism or are we just hoping for a mention from a NASA dev during the debriefing ser,
@csa_asc I was so nervous! I watched the Columbia disaster on tv. Couldn’t forget it. Was so relieved the Artemis 2 homecomingv was perfect! Glad to see them back home safe! 🇨🇦,E
"@Marswalkerr Honestly this would scare me more than being in that tiny ass capsule because I would worry they would drop my ass.

I’m not dying in the ocean after surviving coming back from the moon dammit 😂😂😂

#ArtemisII",
"The Artemis 2 successful trip to the Moon and back reminded me of an animation I created back then for @JupiterExchange…

I took the Jupiter flag to planet Jupiter 😂

Just use Jupiter 
Jup is home 

@weremeow @kashdhanda @0xLinnyx0 @ALLEYCATNY",E
"The whole Artemis 2 moon mission is the most poetic, surreal, and beautiful thing I’ve experienced in life and I fear that nothing will ever come close again 😭❤️",E
"Sybil Wilkes delivers critical news on NASA's record-breaking Artemis 2 mission, Iran's diplomatic deadline, and a ZooAmerica incident, plus a Michigan Wolverines victory. https://t.co/5UhFs8QsGU",
"@mysteryb0t You made zoom from the 1968 photograph and claim that it's from Artemis 2 at the right side.

Are you fking dumb? 

Show me the official link from the right side from nasa saying its from 2026, the exact you posted....",N
"NASA Welcomes Record-Setting Artemis II Moonfarers Back to Earth 
#NASA #ArtemisII #Earth 
https://t.co/094vKY8AcX",N
"@Kekius_Sage Just learnt that Artemis 2 landing on the moon is a geopolitical war in play.

America racing against China and Russia to set record in space exploration",S
#Inspiration for Women and girls #ChristinaKoch #ArtemisII #Astronaut,E
@yukitxnda watched phm right after getting the news that artemis 2 arrived safely is an amazing experience,E
"In, discretionary way, I would happily provide increased/ascending curve, on-the, as-of now, recently complete Artemis 2/II NASA Mission, grade; in/of being from: B+/A-, to-even that-of A-/A grading, @-the-most. Artemis 2/II is, now was, A Wonderfully Great NASA Mission. Oh, Yes.",
"@AB84 Artemis 1 was a test of the vehicle control and heat shield, check the math to make sure the orbital mechanics are correct, and Artemis 2 was a test with humans on board, NASA learned from the past the importance of testing",N
Artemis 2 was genuinely more than I could've hoped it was,E
Seeing people gush out about Artemis 2 makes me wish I had something I was that passionate about,E
@tobyasky If sporting  actually deliver make arsenal fans just borrow artemis 2 take pack comot earth oo.,
"A lot more leg-room in the modern Orion capsule. It must not be a #Westjet flight! 😂

#ArtemisII #NASA",N
"Y'all talking about a documentary on Artemis 2 mission, wait till you see Artemis 3 in 2028/2030 that the real mission of @NASA . The actual landing and building of moon base history will be made again. 😌.",E
"@GaryPetersonUSA Biden did Artemis 2, not the orange ignut",
"Artemis 2 moon astronauts splash down today — What to... - SPACE.

Read full article - https://t.co/ERO7zTZzVg

#Artemis #Astronauts #Splash #aroundworldlive #aroundworld #news #trending",N
@davido1660 @BoLoudon Well he put his name on Kennedy Center maybe he can take credit for all the missions that actually bear Kennedy’s name. Hell I’m shocked he didn’t have his name plastered on the side of Artemis 2!,
"As a reminder, Apollo 13 was referred to as; Formally/Officially: Successful Failure. Informally/Unofficially: Failed Success. Apollo 8; prominent Fly-By before recent/now complete: Artemis 2/II. Both Latters Successfully Done. Minus/-, Minor; Artemis 2/II Error. Congratulations.",
@NASA Is there any 3D or other model @grok of the flight path taken by #artemisII? And what was the difference with Artemis I?,N
@CthulhuRules @CuriosityonX It’s Artemis 1.  It was sunset by the time the crew was moved out of the capsule.  Photos of orion artemis 2 acquisition are already up and you can see it is dark outside.,N
"@marlene4719 Yes, go fuck yourself, Greta. Canada secured a seat for a Canadian astronaut on the Artemis 2 mission through a strategic partnership with NASA that included a pledge to build and supply the advanced Canadarm3 robotic system for the Lunar Gateway, which will orbit the moon.",N
@elonmusk Artemis 2 has returned. Is the 3rd still far away? How many years before human beings 'unpacking the express' on the moon?,N
"NASA, can you pretty please re-stock the Artemis II Mission enamel pins 🥺🙏🏻 @NASA @NASAArtemis 

#NASA #ArtemisII #Artemis2",E
@jjinomu @unnamednow00 So glad U-san got to be on Artemis 2 before redebut!,
"#AAPI Proud of Lucas Ye #ArtemisII mascot ""Rise"" that now includes ""Carroll and Integrity Craters"" on the Moon. @astro_reid @NASAArtemis",E
I watched the Artemis 2 splashdown yesterday and I felt silly almost crying but it just reminds me that humanity can be amazing amid all the bad stuff.,E
@tomiwebstr This is not Artemis 2,N
"The flight of #ArtemisII shines a spotlight on a critical question: Why has it taken so long to return to the Moon? And now that we’re going back, will we stay this time? Answering these questions reveals serious problems with the Artemis Program and how successful this attempt at lunar colonization is likely to be.

https://t.co/1xJ40W4Oml",S
"Its been really nice seeing all the awesome art from artists I don't know on the tl

This something I've only really known from the deltarune and hollow knight fandoms before Artemis 2",
"Does anyone know the official place to be #Artemis 2 stuff? 👀 I wanna make sure that anything I buy, funds actually go to #NASA...

Any help greatly apprecied 🙏🥰",E
"@SpaceX @grok is it true that if the Artemis 2 was a SpaceX starship instead the astronauts would have landed in a mechzilla and walked out on dry land?
Estimate the cost difference between that and this water landing as best you can. Also compare overall trip costs of the two.",S
Somebody more talented than me make an edit of Artemis II returning to Earth set to One Shining Moment by Luther Vandross. @NASA #FantasticFour #ArtemisII,E
@FoxNews I hope New York throws a ticker-tape parade the crew of Artemis 2 like the astronauts had in 1969 for accomplishing actual landing and exploring the moon’s surface.,E
Might want to throw something on the grill this weekend for Artemis 2 making it back to earth🚀🫶🏽,E
"Splashdown occurs at 5:07PM as scheduled. Good luck explaining to anyone why YOU were late....

#ArtemisII",E
Artemis 2 was great very helpful to have something to watch when STUCK IN CHAIRRR,E
I’ve been crying about the Artemis 2 mission for so many days… I’m a mess.,E
"Am I the only one that didn’t really give a crap about this Artemis 2 trip? 
I think it was a total waste of money!",S
Astronauts from Artemis 2 landed successfully but the US President was not there to hug them or shed tears of joy....🤔🙄,
Artemis 2 did not take any flights to outer space except making a jackass of humans and taking pictures probably from a airplane flight at night using high quality professional photography of night pictures of the moon and night pictures...,C
"No artemis 2 live today 😭 

Will take some days for me to get back to normal from this

10 consecutive days and only orion crew live is no joke, you get attached to it 🥲",E
@JOKAQARMY1 Stop spreading fake information the Artemis 2 was not built to land on the moon it was designed to Tavel around the moon and then come back to earth. The Artemis 3 mission will be the next one trying to land on the moon.,N
@nypost What they achieved through Artemis 2 mission,N
"Artemis 2 spies a crescent Earth above the moon's horizon | Space photo of the day for April 10, 2026 https://t.co/BWkjaQ1H3f",N
"The riskiest part of the whole mission, transferring them from the capsule to a dinghy! #Artemis2 #NASA",N
@cfg_504 @MarijkeANON It’s the same as the stage in Ephesus. The grand theater watching and worshiping the false god Artemis.  This is Artemis 2. So many are deceived. That’s it. That’s the end game. Deception …,C
