text,Sentiment_label
"If you still think this ARTEMIS 2 theater act is real, you're a retard.",C
"@juniSpeaks @fasc1nate Probably the first ones to see the far side in its entirety.  Apollo missions were much closer to the surface of the moon, Artemis 2 thousands of miles off the surface",N
@GeoffSchuler @naomirwolf I see that Artemis 2 fractionally shorter than a Saturn 5  -  surprisingly since I don't recall anyone making a 'big deal' about the length of the rockets in the 60s and 70s.,N
"Good morning, World!

The first photo from yesterday's historical lunar flyby, #Earthset!

#ArtemisII",N
"@BashirAhmaad You are happy announcing the achievement of Artemis 2 forgetting that same you is against western education calling it Haram. 
You chant Death to America but get excited at their technology without any shame. The only thing you guys knows best is jihad and how to kill people",
"It was so much fun watching Trump sucking up to Canada during his talk with the astronauts aboard Artemis 2.
The MAGA supporters must have had a meltdown when our Canadian astronaut spoke French.",
"The Artemis 2 astronauts coudn't get far away
enough

DT called them &amp; it was worse than the Twilight
Zone episodes w/astronauts left hearing someone
destroyed Earth

but y'all look in a good place,  still, on Earth",
"to everyone simping over christina koch, i now hope y'all know why kalpana chawla AND laurel clark were my bi sexual awakening. #nasa #artemis2 #artemisll",E
@StellarArtoisGB @Ilegvm It will be great to see the actual lunar photos after Artemis 2 returns. The astronauts are saying they are seeing colors not seen before.,E
Astronaut Christina Koch of #ArtemisII: We will always choose Earth. We will choose each other.,N
@Ahmadansari2233 Photos from Artemis 2 maybe? 🤔,
"@terrikibiriti No the Artemis 2 crew flew around the moon further than even Apollo 13 that because of system failures had to cancel their plan to land and used the moon to slingshot back to earth going further out than other missions, Artemis planned on going around the moon this way",N
@_mystermiser @johnsonlouisa68 @IamYorgie @GhanaSocialUni I've engaged with different flat earthers since artemis 2 crew flew around the moon. Sorry to say but most flat earthers are genuinely dumb. There's no evidence that the earth is flat yet they strongly believe it is and are not ready to accept fact. 1/2,N
"The image on the left shows the Moon’s true natural appearance, while the one on the right appears to be an enhanced interpretation.

Looking forward to the Artemis II mission providing clearer insights into our nearest celestial neighbor.
#ArtemisII",N
"Think we could get Artemis 2 to do a fly-by at @KidRock s living quarters? … just like the helicopter 🚁 did

#PutThatInYourPipe @patunleashed 
@KeithMalinak @JeffyJFR @realKrisCruz #patheads @2ndFloorDallas @ThatGuyAtPGU",
@HelloGreedo Godspeed Artemis 2,E
"They’re currently showing some of the pictures taken on the Artemis 2 and omg they are STUNNING, I’m emotional",E
@thatmanted11 @zone_astronomy It's hard now because after the final Apollo mission NASA's budget was massively cut. It's taken a while to get back to having equipment that can reach the moon. Artemis 2 isn't landing because this mission is to make sure the spacecraft can get to the moon without issues first.,N
Artemis 2 Milestones Shape the Future: Many Firsts and Records Broken in 2026 https://t.co/BjcI4xg3H9,N
What an incredible and beautiful image. It is so inspiring to watch the Artemis II mission and Integrity crew on board the Orion. #Nasa #ArtemisII,E
Report from Global Banking &amp; Finance Review Russia delays Luna missions to 2032–2036 as the US hits a historic Artemis II milestone — urging renewed focus on lunar resource strategy and international space leadership. #SpaceNews #ArtemisII #LunarMissions… https://t.co/vdxNLnW7tS,N
Going to spend the next 24 hours gazing at the moon pictures where things are civilised #moon #ArtemisII,E
"LIVE: U.S. president Donald Trump speaks to Artemis II astronauts https://t.co/kDfbTaJWca via @YouTube

God bless @POTUS Donald Trump and the great American Artemis II Astronauts. What an achievement! #artemis2 #POTUS #DonaldTrump 🇺🇸🇺🇸🇺🇸",E
I guess the Artemis 2 crew won't be seeing the funny business on the other side of the moon this trip. No visual aids of course.🤔,C
Artemis 2 astronauts fly around the moon in record-breaking lunar loop by NASA | Space https://t.co/hvgTc1l7qD,N
"Congratulations Artemis 2 crew members @astro_reid @AstroVicGlover @Astro_Christina @Astro_Jeremy &amp; @NASA for reaching the farthest distance from earth and experience the far side of the moon through human eye. 

Godspeed for the crew return.",E
Artemis 2 pilot: There are no atheists “on top of rockets” https://t.co/AsP9q9S7dC #topchristianwebsites%2Fblogs #feedly,
The Artemis 2 astronauts are the farthest away from Earth than humans have ever been. 😍🚀👨‍🚀🌌,E
"""... to finance the war."" 
☝️
I understand that this part of my statement may seem purely speculative. 
However, if the Trump administration continues the course of budget cuts after the success of the Artemis 2 mission, I believe that my subjective observations fit well into the time matrix🌀
..hope not",S
I'm completely fangirling over artemis 2,E
They boldly went where no one has gone before... @NASAArtemis #Artemis2,E
"Coming up on @RyanGormanShow ⬇️

🌑8:25 #ArtemisII crew talk to Trump after history-making moon mission
🪖8:36 @TheBryanStern, @greybullrescue: Inside the U.S. airman rescue mission in #Iran 

🎧LISTEN: https://t.co/KZPzH6AR4u
🎙️PODCAST: https://t.co/WuADxeWscZ",
Artemis 2 pilot: There are no atheists “on top of rockets” https://t.co/2LD8hgwhMe via @denisonforum,
"@k2__investment @elonmusk This video isn't from Artemis 2, it is taken using a telescope from Earth. (I don't know this for sure that it's from a telescope rather than AI generated, but I'd say it definitely isn't from Artemis 2)",N
"Coming up on @RyanGormanShow ⬇️ 

🌑8:25 #ArtemisII crew talk to Trump after history-making moon mission
🪖8:36 @TheBryanStern, @greybullrescue: Inside the U.S. airman rescue mission in #Iran

🎧LISTEN: https://t.co/ZRetft9Sxy
🎙️PODCAST: https://t.co/h2kRkONkqb",
@elonmusk @grok how close to the moon did artemis 2 get?,N
Artemis 2 set a new record!! Humans travel farther from earth than ever before 👏🏻👏🏻👏🏻,E
".@NASAArtemis Crew
Completes Historic
Moon Flyby After 50-Year Gap | #Artemis #ArtemisII https://t.co/GNpza1GU4j",
"@konstructivizm Don't write lies to get more reactions on your profile. As Artemis 2 spacecraft approaches moon it will not fire its engines, not slow down neither captured into orbit but simply u-turned by moon gravity. Moon's gravity will act as a massive slingshot to hurl the spacecraft back.",N
what a privilege to be alive to witness artemis 2. i love humanity,E
@ydunyatv Your brothers space mission looks more realistic than Artemis 2.,C
"Ever wondered what it feels like for a spacecraft to completely lose contact with Earth? No voices. No signals. Just silence. During the Artemis II mission, there was a moment when this became real.
#NASA #ArtemisII #lunarmission 
https://t.co/UxzObw381I",N
What if Artemis 2 crew is going somewhere else instead of moon in wake of this war?,C
I am disappointed that no experienced astronomer has produced any telescope footage of the Artemis 2  spacecraft that should be visible from Earth during the night or day.,S
@NASA God speed &amp; go Artemis 2 👏💖👍,E
"Four astronauts are currently aboard the Orion spacecraft completing the Artemis II mission moon  

#ARTEMISII #NASA #SLS #SpaceLauncherSystem #Orion #LunarMission #ReidWiseman #VictorGlover #ChristinaKoch #JeremyHansen #NASASalary 
https://t.co/aCn5DuBKgK",N
"I'll be honest, since AI- i don't believe in Artemis 2

Everything looks so fkn fake",C
@EricNjiiru The Artemis 2 moon flyby mission started and will end before we kick a ball.,N
@YoungMantis2 Even the astronauts on Artemis 2 got a better view,
Finally we saw the other side. Hope she feels seen. #ArtemisII,E
"Artemis 2 crew shatters long-standing space record
https://t.co/5rXWSM0dgm",N
"Design presupposes an intended outcome. Which points to a will.

If That which lies behind all that inspires you has such qualities, you are no longer describing an IMpersonal Universe, but a Personal Self.

The Captain of Artemis 2 had thoughts worth contemplating on this topic.",N
"@themuso2008 @MarkHeath45 LOL
my original post was tongue in cheek, that you don't see these from the Artemis 2 shots of the Earth!

:-)",N
@UridiumAuthor Moon is in elliptical orbit .  Yes they both saw the dark side but Artemis 2 went much further away from earth.  Huge congrats to the Artemis crew though - no one in history has managed to get as far away from Trump.  An achievement we can all be envious of. 👏👏👏👏,E
"🇺🇸🚀🇳🇱 Transatlantic partnership in full array as #ArtemisII sails on solar wings that @NASA and @NL_Space developed with @AirbusSpace in Leiden. HISTORIC: “Your mission is paving the way for America’s swift return to the Moon’s surface” - @POTUS Donald J. Trump. From crossing the Atlantic more than #Freedom250 years ago to traversing Space around the far side of the Moon, we travel better 🤝💪🌖💫 #SpaceDutch #Artemis #Samenwerken",E
"@Straighthaulin4 @FinanceLancelot Dragon goes to ISS at 250 miles, video quality is amazing.  Artemis 2 mission is amazing but the launch video quality was not very good and it should be.  Lets get more excited about going to space.  Soon enough Starship will be done testing and crewed and then look out!",E
kinda funny how we’re only getting videos of the “astronauts” but not a single video or live stream of actual space… or a video of the ship going out of orbit… why not have a camera in the window with a live stream?  #ArtemisII,C
@BuzzingPop Thats not from Artemis 2,N
"@UnityNewsNet This was 3 years ago, not Artemis 2",N
"“We have a big, beautiful moon. It’s one of the best moons.  Some say it might be the best moon of all. Since I’m president the moon is great again.”

-Donald Trump 

#PutThatInYourPipe 
@PatUnleashed @ThatGuyAtPGU @realKrisCruz @KeithMalinak 
#Moon #Artemis2",
NASA's Artemis 2 astronauts just flew by the moon. Lunar scientists can't wait for what's next https://t.co/oEwz9JbFMI,N
Artemis 2 reminds me of this song @Tinashe https://t.co/nT5ayFZLfT,N
